order_id,distance_km,delivery_time,order_value,peak_hour,batch_size,rider_idle_time,warehouse_wait_time,cancelled,city_zone,cost_per_order,sla_violation
2791,6.73,49,1278,0,5,10,4,0,South,127.34,1
2792,4.01,15,1740,1,2,3,8,0,East,54.58,0
2793,8.17,31,1014,1,5,0,4,1,North,111.86,1
2794,5.8,49,2425,1,5,16,17,1,South,119.9,1
2795,8.59,24,1367,0,4,9,5,1,South,104.72,0
2796,2.27,29,1633,0,4,15,15,0,West,61.66,0
2797,3.26,16,1592,1,5,3,16,0,East,50.08,0
2798,8.63,48,1961,0,2,29,14,1,North,141.04000000000002,1
2799,2.78,22,2243,0,3,22,11,1,North,55.239999999999995,0
2800,1.44,19,264,0,5,30,17,0,East,40.019999999999996,0
2801,6.64,39,258,1,3,0,1,0,North,111.62,1
2802,11.99,13,589,0,4,4,10,1,South,115.42,0
2803,11.02,35,793,1,4,9,4,0,East,140.66,1
2804,4.07,41,1334,1,5,17,2,1,South,94.06,1
2805,11.95,41,2397,1,1,11,19,0,East,157.1,1
2806,9.02,48,774,0,2,18,3,0,West,144.16,1
2807,8.33,26,703,0,1,28,18,1,North,105.64,0
2808,1.79,17,541,0,5,11,7,1,South,39.82,0
2809,2.26,23,1825,1,2,5,6,1,East,52.58,0
2810,7.39,41,1713,0,4,25,2,0,North,120.62,1
2811,10.88,35,2044,1,2,14,17,0,North,139.54000000000002,1
2812,11.64,40,1653,0,5,22,14,0,East,153.12,1
2813,3.07,37,306,1,1,26,15,0,West,80.06,1
2814,5.53,50,331,1,4,30,11,1,West,119.24000000000001,1
2815,5.91,60,1679,0,2,29,2,1,East,137.28,1
2816,5.41,22,2119,0,5,16,15,0,South,76.28,0
2817,11.48,55,997,1,5,9,19,1,South,174.34,1
2818,5.5,15,1848,0,2,3,19,1,East,66.5,0
2819,6.01,32,1203,0,5,6,9,0,North,96.08,1
2820,10.74,51,766,0,1,12,14,1,North,162.42000000000002,1
2821,6.52,43,340,1,4,26,16,1,South,116.66,1
2822,10.63,41,2276,0,1,6,7,1,East,146.54000000000002,1
2823,2.52,54,851,1,4,19,17,0,North,101.16,1
2824,1.17,31,958,0,3,28,12,0,South,55.86,1
2825,2.52,20,382,0,2,1,3,1,East,50.16,0
2826,1.34,14,1951,0,2,19,2,1,North,31.72,0
2827,3.16,28,1008,0,3,23,20,0,East,67.28,0
2828,1.99,60,2440,0,2,21,6,0,South,105.92,1
2829,7.74,16,2033,1,2,22,15,1,South,85.92,0
2830,8.36,14,1767,1,3,24,10,1,East,87.88,0
2831,3.14,41,1743,0,3,15,6,1,North,86.62,1
2832,10.44,43,1631,1,3,10,16,0,West,148.01999999999998,1
2833,7.78,21,772,1,1,5,7,1,East,93.74000000000001,0
2834,3.77,13,969,1,2,28,15,0,West,49.66,0
2835,6.13,29,1899,1,4,27,8,1,South,92.53999999999999,0
2836,3.14,54,959,1,2,10,17,0,South,106.12,1
2837,2.79,32,525,1,4,3,11,0,West,70.32,1
2838,3.28,18,1312,0,4,23,4,1,East,53.239999999999995,0
2839,1.68,32,1505,0,1,27,6,0,East,61.44,1
2840,5.19,27,1742,0,4,25,6,0,East,82.02000000000001,0
2841,7.1,22,2427,0,3,23,11,1,North,89.8,0
2842,9.12,47,1713,0,1,21,15,1,North,143.45999999999998,1
2843,6.38,56,1466,1,1,27,1,1,North,135.04,1
2844,5.83,16,2469,0,5,25,9,0,South,70.64,0
2845,1.68,59,2486,0,2,28,2,0,North,101.94,1
2846,11.18,44,2066,1,4,4,5,0,South,155.44,1
2847,3.54,49,1313,1,4,26,19,0,North,101.82,1
2848,5.49,51,1515,0,2,30,11,1,North,120.42,1
2849,9.47,24,864,1,5,12,14,1,South,111.76,0
2850,9.6,55,405,1,1,27,9,0,South,159.3,1
2851,6.43,54,379,0,3,0,17,1,East,132.44,1
2852,8.75,60,2348,0,2,15,12,0,North,160.0,1
2853,4.0,26,2308,1,3,23,20,1,East,71.0,0
2854,4.85,37,2267,1,3,25,2,0,North,94.3,1
2855,11.52,26,878,0,5,17,5,1,North,131.16,0
2856,2.47,49,690,0,5,26,3,0,West,93.26,1
2857,4.94,14,1565,0,3,29,7,1,West,60.52,0
2858,7.46,33,1970,0,1,25,2,0,North,109.18,1
2859,10.26,18,684,1,4,1,2,0,South,109.08,0
2860,1.09,19,2182,1,1,25,5,1,East,37.22,0
2861,2.57,30,1049,1,2,18,15,1,North,65.56,0
2862,7.35,28,2405,1,3,20,2,1,South,100.8,0
2863,1.06,39,526,0,4,27,5,0,North,66.98,1
2864,1.09,28,587,1,4,7,16,0,West,50.72,0
2865,7.76,20,330,1,5,24,14,0,South,92.08,0
2866,2.64,12,1470,1,1,6,12,0,North,39.120000000000005,0
2867,9.91,55,1663,0,1,6,5,1,West,161.78,1
2868,4.07,45,675,1,5,27,2,0,East,100.06,1
2869,8.88,17,1278,1,1,30,16,1,South,96.54,0
2870,1.91,57,453,0,1,5,5,1,North,100.78,1
2871,8.82,59,975,0,1,22,6,0,South,159.06,1
2872,7.35,50,1820,1,3,10,16,1,East,133.8,1
2873,5.09,17,1675,1,5,8,17,1,North,66.22,0
2874,2.06,47,921,0,5,13,3,1,South,86.98,1
2875,4.03,27,1868,1,1,17,18,0,South,72.74000000000001,0
2876,4.65,29,259,1,5,0,15,0,South,80.7,0
2877,6.32,45,1356,1,4,17,16,1,West,118.06,1
2878,1.03,10,648,1,2,4,12,0,East,23.240000000000002,0
2879,2.15,55,632,1,5,19,14,1,South,99.7,1
2880,8.11,28,1142,0,2,10,11,0,South,106.88,0
2881,1.34,41,215,1,1,0,12,1,West,72.22,1
2882,9.01,50,2492,0,1,20,10,0,South,147.07999999999998,1
2883,3.37,18,955,0,1,28,1,0,West,53.96,0
2884,4.05,45,1493,1,2,3,12,1,East,99.9,1
2885,5.27,15,740,0,1,0,1,1,East,64.66,0
2886,9.79,44,803,0,3,27,9,1,South,144.32,1
2887,10.17,30,1915,0,4,27,5,0,West,126.36,0
2888,1.41,32,650,1,1,17,8,0,East,59.28,1
2889,8.4,60,370,0,2,8,3,1,South,157.2,1
2890,3.38,34,282,1,1,18,14,1,North,78.03999999999999,1
2891,4.83,45,2313,1,1,1,17,0,South,106.14,1
2892,3.72,13,848,1,5,3,15,1,East,49.260000000000005,0
2893,1.56,53,706,0,3,10,16,1,North,91.98,1
2894,10.09,24,351,0,1,29,15,0,West,116.72,0
2895,10.96,60,1663,0,2,11,18,0,West,177.68,1
2896,10.91,60,1354,1,4,9,9,1,West,177.28,1
2897,9.63,49,656,1,1,19,6,0,North,150.54000000000002,1
2898,10.89,60,676,1,2,20,8,1,South,177.12,1
2899,7.67,19,2279,0,1,7,5,0,East,89.86,0
2900,3.5,54,1417,0,5,19,1,0,North,109.0,1
2901,2.11,40,798,0,2,30,1,0,South,76.88,1
2902,7.73,32,432,1,4,20,15,1,West,109.84,1
2903,4.69,33,2071,1,3,6,9,1,South,87.02000000000001,1
2904,5.4,12,1075,1,1,2,8,0,North,61.2,0
2905,7.99,31,1985,0,4,6,18,1,East,110.42,1
2906,3.8,56,1158,0,1,19,9,0,North,114.4,1
2907,2.92,15,1250,1,3,25,13,1,West,45.86,0
2908,3.05,28,1739,0,3,28,9,1,West,66.4,0
2909,2.34,20,534,1,3,10,20,1,North,48.72,0
2910,6.7,28,2288,0,5,29,6,1,East,95.6,0
2911,3.3,48,1531,0,2,10,15,1,East,98.4,1
2912,1.6,44,2379,0,3,15,20,0,West,78.8,1
2913,8.23,23,2220,1,2,26,11,1,East,100.34,0
2914,2.94,28,1424,0,2,13,19,0,South,65.52,0
2915,9.1,12,831,1,2,13,1,1,North,90.8,0
2916,5.86,26,2112,1,3,18,5,0,West,85.88,0
2917,6.03,60,504,0,4,3,5,0,East,138.24,1
2918,4.32,43,705,0,1,27,12,1,North,99.06,1
2919,4.02,41,2128,1,5,27,11,1,West,93.66,1
2920,4.57,12,2002,0,2,29,1,0,West,54.56,0
2921,9.9,46,280,0,1,21,10,0,West,148.2,1
2922,2.95,15,2226,0,4,21,14,1,North,46.1,0
2923,4.6,12,326,1,4,25,8,1,East,54.8,0
2924,1.38,40,1553,1,3,26,9,1,East,71.03999999999999,1
2925,8.99,25,2433,1,3,16,1,0,West,109.42,0
2926,8.93,13,983,1,1,22,6,1,East,90.94,0
2927,4.13,47,1421,1,4,29,5,1,East,103.53999999999999,1
2928,9.77,41,1456,0,5,22,11,0,South,139.66,1
2929,4.92,48,2449,0,4,18,9,0,North,111.36,1
2930,9.45,38,1062,1,2,25,20,0,North,132.6,1
2931,2.49,11,1538,0,5,14,7,1,North,36.42,0
2932,3.26,46,1596,0,1,10,7,1,West,95.08,1
2933,7.65,14,676,1,4,5,9,0,North,82.2,0
2934,6.09,23,1168,0,5,19,6,1,South,83.22,0
2935,7.27,58,1975,1,5,14,18,1,North,145.16,1
2936,7.82,56,807,0,1,1,6,0,East,146.56,1
2937,11.0,34,1161,0,4,2,15,1,West,139.0,1
2938,4.64,40,1663,0,1,2,9,0,East,97.12,1
2939,1.11,39,1423,1,4,6,18,1,South,67.38,1
2940,3.89,28,1866,1,3,27,19,1,North,73.12,0
2941,7.84,52,919,0,1,23,4,0,South,140.72,1
2942,9.83,18,584,0,1,29,19,1,North,105.64,0
2943,5.49,25,733,1,4,24,9,1,North,81.42,0
2944,10.96,23,269,1,1,5,14,0,North,122.18,0
2945,4.81,26,1060,0,2,12,1,1,East,77.47999999999999,0
2946,1.28,19,1768,0,3,5,4,1,East,38.74,0
2947,8.07,55,1448,1,1,20,11,1,East,147.06,1
2948,5.75,22,2070,1,5,16,2,0,South,79.0,0
2949,2.65,39,584,0,3,8,1,0,East,79.7,1
2950,6.25,24,486,0,3,27,7,0,South,86.0,0
2951,8.87,57,1041,1,1,11,6,1,South,156.45999999999998,1
2952,1.48,38,1117,1,1,25,18,0,North,68.84,1
2953,10.46,58,1246,0,4,3,12,1,South,170.68,1
2954,7.7,43,1026,0,5,10,20,0,North,126.1,1
2955,11.34,16,702,1,5,28,2,1,North,114.72,0
2956,4.38,34,386,0,2,7,13,1,North,86.03999999999999,1
2957,7.65,37,427,0,2,19,4,0,South,116.7,1
2958,12.0,39,559,0,5,5,11,0,North,154.5,1
2959,5.98,21,2383,1,2,21,15,1,North,79.34,0
2960,8.07,37,1078,0,5,14,10,1,East,120.06,1
2961,3.15,28,1898,1,2,6,3,0,North,67.2,0
2962,9.73,20,1488,1,2,23,10,0,West,107.84,0
2963,9.49,36,1512,0,4,18,5,1,South,129.92000000000002,1
2964,3.75,32,1404,0,3,22,14,1,East,78.0,1
2965,1.7,45,2004,1,3,16,11,0,East,81.1,1
2966,4.77,46,2068,0,4,4,12,1,North,107.16,1
2967,1.49,38,551,0,2,23,13,1,South,68.92,1
2968,8.15,47,2495,0,4,5,11,0,East,135.7,1
2969,9.36,21,635,1,4,22,17,0,East,106.38,0
2970,2.53,41,826,1,5,1,13,1,North,81.74,1
2971,5.5,35,284,1,3,23,3,1,North,96.5,1
2972,1.02,32,203,1,5,20,16,1,South,56.16,1
2973,10.73,44,546,0,1,17,11,1,East,151.84,1
2974,9.32,47,647,1,3,30,5,1,South,145.06,1
2975,4.91,34,709,0,2,27,7,0,East,90.28,1
2976,1.14,20,1996,1,2,16,13,0,West,39.12,0
2977,3.28,15,858,1,4,0,13,0,East,48.739999999999995,0
2978,11.44,42,1361,1,5,9,17,0,West,154.51999999999998,1
2979,1.06,26,1924,0,4,7,5,0,West,47.480000000000004,0
2980,6.16,22,2490,0,3,16,12,1,East,82.28,0
2981,8.0,26,1757,0,4,30,4,1,South,103.0,0
2982,7.31,27,1611,0,4,0,17,1,East,98.97999999999999,0
2983,5.33,22,1669,1,4,30,16,0,North,75.64,0
2984,10.2,59,1448,1,3,14,6,0,South,170.1,1
2985,8.17,26,727,0,2,27,9,0,South,104.36,0
2986,1.78,22,1338,0,2,20,2,1,South,47.24,0
2987,10.27,24,1622,0,1,28,1,0,East,118.16,0
2988,9.7,52,2074,0,4,15,7,1,North,155.6,1
2989,6.34,50,333,0,4,25,16,1,South,125.72,1
2990,7.01,26,2049,0,1,11,11,1,East,95.08,0
2991,2.2,45,1456,0,4,24,12,1,North,85.1,1
2992,8.36,28,1688,1,4,1,3,0,West,108.88,0
2993,9.68,22,591,0,4,10,19,0,North,110.44,0
2994,9.81,56,1254,1,5,17,17,0,South,162.48000000000002,1
2995,6.91,20,436,0,5,20,16,1,East,85.28,0
2996,1.71,59,571,0,4,27,15,0,West,102.18,1
2997,5.23,49,840,0,1,4,6,0,North,115.34,1
2998,6.68,46,2196,0,2,29,6,0,East,122.44,1
2999,9.4,17,1835,1,1,8,8,0,West,100.7,0
